bsr,basin,bsr_crosswalk_status,species,life_stage,LS_corrected_score_source,species_aggregate_score,fish_use_score,LS_corrected_score,life_stage_fish_use_normalization_max,bsr_match_review_required,input_review_status,population_priority,limiting_factor,vulnerability_rank_min,vulnerability_rank_max,vulnerability_score_min,vulnerability_score_max,vulnerability_score,source_vulnerability_rows,source_life_stages,vulnerability_review_flag,uncertainty_notes,condition_score_raw_1_5,condition_score_source,condition_score,n,any_flag,risk_component
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Winter Rearing,No,,4.22,0.8245,0.80695,3,False,0.009029619578193393
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Winter Rearing,No,,4.57,0.90325,0.8935750000000001,5,False,0.016511402755670514
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Side Channel and Wetland Habitat,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Winter Rearing,No,,4.08,0.793,0.7723,5,True,0.017084794170314364
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Winter Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0002347026462395545
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Winter Rearing,No,,5.0,1.0,1.0,3,False,0.016655889375248704
CC1,Catherine Creek,provisional_positional,Steelhead,Winter Rearing,0.37,0.58,0.4162,0.10306406685236769,3.59,True,Provisional: BSR correspondence requires review,0.25,Winter Water Temperature,1,1,1.0,1.0,1.0,1,Winter Rearing,No,,3.91,0.75475,0.730225,3,False,0.018814989554317547
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Flow Timing,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Summer Rearing,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Summer Rearing,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Anthropogenic Barriers,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Summer Rearing,No,,3.68,0.703,0.6733,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Summer Rearing,No,,4.57,0.90325,0.8935750000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,2.95,0.53875,0.49262500000000004,5,True,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Water Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,4.78,0.9505,0.9455500000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,4.51,0.88975,0.878725,5,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Summer Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,4.22,0.8245,0.80695,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Riparian Condition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Summer Rearing,No,,4.57,0.90325,0.8935750000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,4.08,0.793,0.7723,5,True,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Summer Rearing,0.0,0.58,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.25,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,3.91,0.75475,0.730225,3,False,0.0
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,4.31,0.84475,0.8292249999999999,3,False,0.0882606565608834
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Altered Primary Productivity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,4.31,0.84475,0.8292249999999999,3,False,0.040729532356744924
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Anthropogenic Barriers,1,2,0.9292857142857143,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,3.68,0.703,0.6733,3,False,0.09096114206128135
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Channel and Habitat Structure,5,8,0.505,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,4.57,0.90325,0.8935750000000001,5,False,0.0865733009351373
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Sediment Quantity,8,13,0.15142857142857147,0.505,0.505,2,Adult Migration & Holding | Juvenile Emigration,No,,2.95,0.53875,0.49262500000000004,5,True,0.03360896326601672
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Decreased Water Quantity,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,3,False,0.1159908475925189
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Floodplain Condition,6,7,0.5757142857142857,0.6464285714285714,0.6464285714285714,2,Adult Migration & Holding | Juvenile Emigration,No,,4.78,0.9505,0.9455500000000001,5,False,0.08257571304218067
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Increased Sediment Quantity,9,14,0.08071428571428574,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,4.51,0.88975,0.878725,5,False,0.051555596498209316
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Non-Native Species Interactions and Competition,11,12,0.2221428571428571,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,4.64,0.919,0.9108999999999999,3,False,0.03603908973338638
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Predation,2,13,0.15142857142857147,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,4.22,0.8245,0.80695,3,False,0.10130786823517708
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Riparian Condition,7,9,0.4342857142857143,0.5757142857142857,0.5757142857142857,2,Adult Migration & Holding | Juvenile Emigration,No,,4.57,0.90325,0.8935750000000001,5,False,0.06950008023278952
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Side Channel and Wetland Habitat,1,6,0.6464285714285714,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,4.08,0.793,0.7723,5,True,0.1043357938718663
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,2,Adult Migration & Holding | Juvenile Emigration,No,,4.64,0.919,0.9108999999999999,3,False,0.0012306030640668534
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Water Quality,5,12,0.2221428571428571,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,3,False,0.0968842021488261
CC1,Catherine Creek,provisional_positional,Steelhead,Migration,1.94,0.58,0.4162,0.5403899721448469,3.59,True,Provisional: BSR correspondence requires review,0.25,Winter Water Temperature,11,14,0.08071428571428574,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,3.91,0.75475,0.730225,3,False,0.02889081600676482
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Altered Flow Timing,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Spawning/Rearing (fluvial) & Resident,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Altered Primary Productivity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Spawning/Rearing (fluvial) & Resident,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Anthropogenic Barriers,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Spawning/Rearing (fluvial) & Resident,No,,3.68,0.703,0.6733,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Spawning/Rearing (fluvial) & Resident,No,,4.57,0.90325,0.8935750000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Decreased Sediment Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Spawning/Rearing (fluvial) & Resident,No,,2.95,0.53875,0.49262500000000004,5,True,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Decreased Water Quantity,8,8,0.505,0.505,0.505,1,Spawning/Rearing (fluvial) & Resident,No,,5.0,1.0,1.0,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Spawning/Rearing (fluvial) & Resident,No,,4.78,0.9505,0.9455500000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Increased Sediment Quantity,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Spawning/Rearing (fluvial) & Resident,No,,4.51,0.88975,0.878725,5,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Non-Native Species Interactions and Competition,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,4.64,0.919,0.9108999999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,4.22,0.8245,0.80695,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Riparian Condition,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Spawning/Rearing (fluvial) & Resident,Yes,,4.57,0.90325,0.8935750000000001,5,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Spawning/Rearing (fluvial) & Resident,No,,4.08,0.793,0.7723,5,True,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Spawning/Rearing (fluvial) & Resident,No,,4.64,0.919,0.9108999999999999,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Water Quality,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Spawning/Rearing (fluvial) & Resident,No,,5.0,1.0,1.0,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,Spawning & Resident,0.0,0.37,0.4162,0.0,3.59,True,Provisional: BSR correspondence requires review,0.6,Winter Water Temperature,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Spawning/Rearing (fluvial) & Resident,No,,3.91,0.75475,0.730225,3,False,0.0
CC1,Catherine Creek,provisional_positional,Bull Trout,FMO,0.93,0.37,0.4162,0.2590529247910864,3.59,True,Provisional: BSR correspondence requires review,0.4,Altered Flow Timing,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,FMO (Fluvial),Yes,Unknown Future Climate Change Impacts,4.31,0.84475,0.8292249999999999,3,False,0.025163827497015515
CC1,Catherine Creek,provisional_positional,Bull Trout,FMO,0.93,0.37,0.4162,0.2590529247910864,3.59,True,Provisional: BSR correspondence requires review,0.4,Altered Primary Productivity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,FMO (Fluvial),No,,4.31,0.84475,0.8292249999999999,3,False,0.019087683784321522
CC1,Catherine Creek,provisional_positional,Bull Trout,FMO,0.93,0.37,0.4162,0.2590529247910864,3.59,True,Provisional: BSR correspondence requires review,0.4,Anthropogenic Barriers,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,FMO (Fluvial),No,,3.68,0.703,0.6733,3,False,0.059900926223637095
CC1,Catherine Creek,provisional_positional,Bull Trout,FMO,0.93,0.37,0.4162,0.2590529247910864,3.59,True,Provisional: BSR correspondence requires review,0.4,Channel and Habitat Structure,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,FMO (Fluvial),No,,4.57,0.90325,0.8935750000000001,5,False,0.07295028247115003
CC1,Catherine Creek,provisional_positional,Bull Trout,FMO,0.93,0.37,0.4162,0.2590529247910864,3.59,True,Provisional: BSR correspondence requires review,0.4,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,FMO (Fluvial),Yes,Don't know how sediment quantity impacts FMO,2.95,0.53875,0.49262500000000004,5,True,0.007729880222841229
